lat,lon,num_tweets,num_users
40.49,-79.973,149,3
40.429,-79.99,57,42
40.548,-79.96,6,5
40.429,-79.878,9,9
40.505,-79.953,19,4
40.511,-80.102,4,3
40.343,-80.093,9,2
40.375,-79.815,1,1
40.629,-79.857,1,1
40.499,-79.84,1,1
40.341,-79.966,125,52
40.406,-80.051,1,1
40.358,-80.0,159,46
40.445,-79.892,7,7
40.545,-79.918,1,1
40.494,-79.994,19,6
40.399,-79.883,29,7
40.419,-80.151,1,1
40.302,-80.021,1,1
40.448,-80.149,1,1
40.596,-79.907,1,1
40.278,-80.008,1,1
40.506,-80.142,4,1
40.296,-79.884,18,5
40.342,-80.062,6,5
40.409,-79.89,10,9
40.507,-79.985,3,3
40.271,-79.889,7,5
40.326,-79.851,2,2
40.446,-79.836,1,1
40.286,-80.02,27,20
40.436,-79.909,12,7
40.412,-79.922,3,2
40.345,-79.948,5,5
40.368,-80.032,10,2
40.332,-79.894,2,2
40.474,-80.108,1,1
40.341,-79.898,2,1
40.364,-80.032,880,3
40.442,-79.963,379,145
40.423,-79.826,29,1
40.465,-80.098,28,3
40.272,-80.0,10,2
40.529,-79.949,2,2
40.36,-79.84,6,2
40.445,-79.919,38,12
40.389,-79.915,2,2
40.312,-79.806,4,3
40.338,-80.089,37,4
40.389,-79.883,2,2
40.416,-79.901,1,1
40.287,-80.141,1,1
40.583,-80.168,4,3
40.419,-80.05,23,7
40.479,-80.082,5,1
40.388,-80.058,2,2
40.428,-79.966,1490,729
40.279,-79.932,2,2
40.465,-79.801,84,4
40.408,-79.996,2,2
40.441,-79.873,36,3
40.605,-80.134,1,1
40.431,-80.018,3,3
40.46,-80.165,14,12
40.274,-79.893,1,1
40.313,-80.073,16,1
40.525,-80.071,24,19
40.339,-79.922,2,2
40.45,-80.107,77,22
40.32,-80.088,6,3
40.53,-80.158,1,1
40.351,-80.047,2,2
40.43,-79.919,401,55
40.348,-80.067,1,1
40.521,-80.175,29,6
40.5,-79.964,5,4
40.457,-79.998,53,47
40.498,-80.159,1,1
40.514,-79.855,2,2
40.303,-80.036,1,1
40.404,-80.103,1,1
40.418,-80.081,6,5
40.31,-79.996,2,2
40.416,-79.97,129,14
40.48,-80.096,12,2
40.454,-79.869,15,8
40.373,-79.877,1,1
40.469,-79.929,46,7
40.357,-79.992,1,1
40.374,-79.925,4,3
40.338,-79.988,2,2
40.404,-79.814,1,1
40.408,-79.803,1,1
40.507,-79.939,8,3
40.477,-80.174,1,1
40.44,-79.816,3,2
40.554,-79.968,3,3
40.39,-79.887,12,2
40.391,-79.806,1,1
40.395,-80.097,2,2
40.416,-80.091,24,1
40.444,-80.189,1,1
40.344,-79.992,4,3
40.475,-79.96,129,9
40.424,-79.956,1,1
40.445,-79.894,94,11
40.307,-80.079,3,1
40.598,-80.1,3,3
40.495,-79.954,7,2
40.483,-80.051,5,4
40.396,-79.896,8,4
40.252,-79.985,3,3
40.476,-80.047,2,2
40.486,-79.925,174,11
40.437,-79.945,5,3
40.523,-80.083,1,1
40.294,-79.983,2,2
40.353,-79.946,1,1
40.337,-79.834,47,8
40.409,-79.823,21,5
40.417,-79.859,3,3
40.269,-80.187,4,4
40.549,-80.181,14,2
40.382,-79.878,6,6
40.378,-80.04,92,11
40.542,-79.938,1,1
40.37,-80.01,27,10
40.431,-79.846,24,5
40.426,-79.816,2,2
40.298,-80.169,10,8
40.461,-79.967,33,28
40.349,-80.092,138,4
40.306,-80.062,122,2
40.543,-79.871,2,2
40.263,-80.178,9,5
40.547,-79.918,2,2
40.539,-80.187,2,1
40.317,-80.046,3,3
40.409,-80.002,1,1
40.432,-79.991,26,16
40.429,-80.062,139,6
40.634,-80.041,1,1
40.296,-79.891,8,1
40.293,-79.824,2,2
40.543,-80.008,2069,809
40.52,-79.837,43,11
40.376,-79.854,1,1
40.526,-80.081,2,1
40.479,-79.848,2,2
40.28,-79.961,1,1
40.548,-80.11,1,1
40.459,-80.127,2,2
40.462,-79.919,84,9
40.583,-80.07,1,1
40.433,-79.86,2,2
40.377,-80.038,3,1
40.343,-79.959,35,2
40.449,-79.879,6,3
40.292,-79.907,117,5
40.539,-80.034,4,4
40.355,-79.975,21,12
40.565,-80.078,1,1
40.433,-80.014,262,18
40.454,-79.915,37,30
40.641,-80.034,2,2
40.467,-79.93,3,3
40.246,-80.058,5,2
40.369,-79.844,2,2
40.586,-79.955,1,1
40.471,-80.033,11,7
40.63,-80.099,8,1
40.452,-80.086,5,2
40.45,-79.801,10,4
40.269,-79.841,1,1
40.427,-79.955,7,7
40.334,-80.031,9,9
40.52,-80.168,32,10
40.367,-80.019,1,1
40.4,-80.021,5,3
40.568,-80.019,275,13
40.503,-79.808,1,1
40.404,-79.984,8,4
40.418,-79.998,36,4
40.64,-80.063,1,1
40.432,-79.927,49,15
40.544,-80.191,8,6
40.448,-80.037,4,3
40.502,-80.044,18,2
40.324,-79.958,198,5
40.377,-80.105,1,1
40.529,-80.056,1,1
40.475,-80.119,2,2
40.462,-80.165,8,7
40.369,-79.842,26,6
40.526,-79.809,25,2
40.5,-80.065,83,12
40.539,-80.061,21,5
40.412,-79.982,9,5
40.58,-80.013,13,4
40.432,-79.994,20,14
40.569,-79.962,1,1
40.576,-79.869,1,1
40.343,-79.906,3,3
40.572,-80.025,5,5
40.555,-80.05,3,1
40.637,-80.089,1,1
40.313,-80.108,2,1
40.442,-79.839,50,1
40.434,-79.996,45,44
40.498,-79.889,5,4
40.391,-80.134,6,4
40.5,-80.03,16,6
40.361,-79.874,3,2
40.569,-79.8,23,8
40.31,-79.821,1,1
40.553,-79.947,3,3
40.507,-79.941,1,1
40.459,-80.055,31,4
40.581,-80.068,1,1
40.599,-80.033,2,2
40.503,-79.86,7,6
40.273,-80.163,1,1
40.352,-80.03,4,1
40.511,-80.05,8,8
40.607,-79.993,3,2
40.472,-80.098,3,1
40.423,-79.861,1,1
40.598,-79.933,19,2
40.569,-80.014,147,49
40.457,-79.973,128,42
40.532,-80.027,69,6
40.552,-79.945,13,4
40.459,-80.079,2,2
40.549,-79.959,1,1
40.48,-80.092,4,2
40.277,-79.986,2,1
40.507,-79.991,12,1
40.44,-80.146,15,11
40.382,-79.813,11,9
40.378,-80.012,3,2
40.468,-80.101,10,1
40.63,-80.04,1,1
40.59,-79.949,26,23
40.291,-80.117,3,1
40.436,-80.03,6,3
40.273,-79.897,2,2
40.438,-79.881,5,2
40.498,-80.158,1,1
40.395,-79.862,3,1
40.376,-80.071,99,1
40.366,-79.927,37,5
40.537,-79.995,7,2
40.472,-79.907,2,2
40.551,-80.072,2,2
40.435,-79.847,2,2
40.278,-80.165,2,2
40.522,-80.085,9,9
40.564,-80.064,13,2
40.447,-80.043,782,3
40.554,-80.106,2,2
40.56,-80.098,1,1
40.405,-79.804,5,3
40.307,-79.953,1,1
40.594,-79.922,1,1
40.42,-79.827,10,1
40.394,-80.04,77,16
40.428,-79.804,2,2
40.317,-79.924,5,2
40.344,-79.934,8,1
40.406,-80.045,89,2
40.418,-80.075,8,2
40.326,-79.944,17,15
40.462,-79.926,109,60
40.308,-80.004,4,4
40.615,-80.034,26,3
40.285,-79.919,3,3
40.461,-80.053,34,4
40.426,-79.918,2,2
40.517,-79.867,3,2
40.591,-80.083,1,1
40.544,-80.078,1,1
40.384,-79.911,2,2
40.504,-80.072,3,3
40.459,-79.824,15,10
40.429,-79.996,215,49
40.402,-79.909,4,2
40.419,-79.984,6,5
40.53,-80.078,4,1
40.432,-79.843,1,1
40.483,-80.02,9,6
40.473,-80.164,1,1
40.527,-79.829,5,3
40.582,-80.065,2,2
40.453,-80.19,2,1
40.482,-79.977,25,4
40.538,-80.014,3,3
40.39,-79.916,20,5
40.35,-80.0,3,3
40.543,-79.972,34,5
40.427,-80.127,62,47
40.345,-80.112,12,2
40.297,-80.156,1,1
40.44,-80.081,112,56
40.554,-79.931,11,4
40.352,-80.011,11,10
40.503,-80.158,4,2
40.429,-80.06,32,4
40.321,-80.057,3,1
40.521,-79.865,3,3
40.407,-79.927,89,4
40.494,-79.867,80,3
40.323,-80.117,130,1
40.404,-80.197,1,1
40.325,-79.962,6,4
40.378,-79.89,1,1
40.619,-80.082,1,1
40.502,-80.123,1,1
40.345,-80.012,1,1
40.249,-80.0,1,1
40.517,-79.863,3,3
40.613,-80.042,1,1
40.61,-79.921,12,2
40.489,-80.031,23,5
40.4,-79.943,2,2
40.442,-80.076,4,3
40.471,-79.808,1,1
40.375,-79.941,4,4
40.259,-79.801,1,1
40.342,-79.824,2,2
40.244,-79.986,1,1
40.297,-79.979,3,2
40.408,-80.034,93,6
40.467,-80.048,4,2
40.549,-79.804,2,2
40.606,-79.871,1,1
40.422,-80.032,2,2
40.375,-80.006,5,5
40.403,-80.095,6,5
40.614,-79.941,1,1
40.448,-80.175,31,29
40.448,-79.97,14,6
40.563,-80.066,77,1
40.313,-79.887,3,3
40.601,-80.085,1,1
40.385,-80.084,1,1
40.324,-79.904,6,2
40.302,-80.164,3,3
40.375,-80.037,4,4
40.604,-80.041,2,1
40.445,-79.855,20,5
40.373,-80.15,90,5
40.627,-80.053,21,18
40.618,-80.069,1,1
40.29,-79.993,17,2
40.357,-80.011,6,2
40.462,-79.84,3,3
40.399,-80.074,97,6
40.544,-79.952,3,2
40.577,-80.017,1,1
40.527,-80.034,5,3
40.512,-79.831,1,1
40.526,-80.194,25,4
40.534,-80.175,2,1
40.529,-80.194,4,2
40.519,-79.926,3,3
40.586,-80.167,1,1
40.485,-79.898,1,1
40.382,-80.057,27,4
40.327,-79.893,27,6
40.485,-79.85,1,1
40.41,-79.869,1,1
40.632,-79.924,209,2
40.433,-79.919,6,6
40.614,-80.186,4,1
40.596,-80.1,2,2
40.45,-79.987,633,293
40.324,-80.014,7,5
40.502,-79.857,4,3
40.438,-79.952,1096,143
40.551,-79.952,378,2
40.575,-79.999,2,2
40.506,-79.97,2,2
40.311,-79.89,1,1
40.608,-79.948,1,1
40.41,-79.98,117,3
40.412,-79.97,1,1
40.527,-80.024,26,12
40.413,-80.052,3,1
40.31,-79.949,5,2
40.386,-79.973,326,6
40.622,-79.864,5,1
40.359,-80.153,2,1
40.355,-79.811,2,2
40.425,-79.96,153,75
40.591,-80.098,10,9
40.304,-80.16,3,2
40.395,-79.9,13,8
40.57,-79.958,1,1
40.372,-79.922,1,1
40.395,-79.953,1,1
40.337,-80.117,142,6
40.479,-79.931,14,8
40.448,-80.017,326,224
40.402,-79.83,2,2
40.349,-79.835,16,9
40.448,-79.937,62,48
40.278,-80.181,1,1
40.61,-80.069,2,1
40.522,-79.867,4,2
40.386,-79.82,3,2
40.442,-80.038,11,9
40.32,-80.046,2,1
40.481,-79.858,67,17
40.338,-79.903,1,1
40.529,-79.917,1,1
40.274,-80.12,1,1
40.54,-80.029,7,1
40.452,-79.866,3,3
40.541,-80.079,3,3
40.455,-79.975,71,17
40.469,-80.1,1,1
40.378,-80.167,4,2
40.397,-80.093,22,5
40.367,-80.105,19,16
40.619,-79.911,1,1
40.353,-79.907,2,2
40.556,-79.815,16,5
40.262,-79.975,1,1
40.45,-79.895,13,7
40.277,-80.127,1,1
40.441,-80.159,1,1
40.43,-80.0,114,38
40.431,-80.099,1,1
40.588,-79.828,2,1
40.295,-80.075,1,1
40.298,-79.995,2,1
40.395,-79.96,25,5
40.44,-79.874,88,13
40.639,-79.94,2,2
40.317,-80.079,4,2
40.55,-79.871,18,6
40.563,-80.083,9,2
40.47,-79.913,57,2
40.291,-80.163,1,1
40.593,-80.161,11,1
40.403,-80.029,10,5
40.255,-80.184,4,4
40.443,-79.922,185,3
40.427,-79.962,219,122
40.471,-79.94,8,3
40.606,-79.948,2,2
40.384,-79.959,14,5
40.268,-80.035,5,2
40.492,-80.138,298,11
40.367,-79.909,4,3
40.576,-80.115,1,1
40.455,-79.834,1,1
40.44,-79.926,37,12
40.381,-79.853,1,1
40.543,-80.196,12,1
40.385,-80.002,23,9
40.445,-80.076,165,9
40.53,-80.133,4,1
40.436,-79.954,924,173
40.265,-80.196,1,1
40.419,-79.807,4,3
40.557,-79.958,13,5
40.519,-80.139,3,3
40.549,-80.193,23,11
40.569,-80.033,9,4
40.484,-80.139,1,1
40.554,-79.973,5,2
40.393,-79.853,1,1
40.357,-80.055,14,6
40.311,-79.979,1,1
40.428,-79.829,1,1
40.347,-79.841,8,3
40.404,-80.095,2,1
40.367,-79.928,1,1
40.272,-79.869,8,2
40.322,-80.055,2,2
40.542,-79.953,1,1
40.265,-80.176,345,7
40.502,-79.859,1,1
40.245,-80.199,12,12
40.263,-80.171,23,16
40.564,-79.833,10,2
40.342,-79.995,50,1
40.514,-80.157,8,7
40.308,-80.135,3,2
40.343,-79.986,5,3
40.419,-80.055,4,4
40.446,-80.136,17,5
40.468,-80.107,3,1
40.371,-80.019,8,3
40.374,-79.847,29,5
40.464,-79.864,24,4
40.499,-79.992,1,1
40.627,-79.958,11,1
40.29,-79.886,396,2
40.408,-79.9,14,6
40.282,-80.046,1,1
40.491,-79.907,19,15
40.583,-80.066,1,1
40.355,-79.972,5,5
40.596,-79.997,4,4
40.425,-79.974,16,11
40.335,-79.817,87,6
40.617,-79.998,1,1
40.493,-80.009,1,1
40.447,-80.167,28,25
40.304,-80.042,1,1
40.427,-79.917,3,3
40.415,-80.064,7,7
40.426,-79.933,92,8
40.471,-79.866,3,1
40.585,-80.067,2,2
40.625,-79.813,2,1
40.507,-80.033,15,8
40.453,-80.162,15,11
40.475,-80.154,1,1
40.443,-79.955,3878,800
40.542,-80.027,22,11
40.282,-79.922,1,1
40.492,-80.196,6,1
40.441,-80.019,59,38
40.255,-79.937,2,1
40.495,-79.923,91,11
40.51,-80.1,4,4
40.29,-80.088,2,1
40.407,-80.065,1,1
40.495,-79.803,2,2
40.527,-80.17,2,2
40.552,-79.808,6,1
40.481,-79.937,4,4
40.386,-80.088,6,6
40.338,-79.981,9,4
40.417,-79.953,2,2
40.551,-80.068,4,3
40.588,-80.069,1,1
40.61,-80.016,3,3
40.498,-79.835,1,1
40.306,-80.091,5,2
40.337,-79.808,24,16
40.534,-80.012,135,11
40.399,-79.864,68,14
40.568,-80.017,85,15
40.414,-79.943,4,3
40.408,-80.073,19,2
40.393,-79.877,2,1
40.349,-80.142,11,5
40.517,-79.873,10,5
40.362,-80.168,1,1
40.542,-79.997,1,1
40.521,-80.03,27,13
40.382,-80.013,2,2
40.521,-79.806,7,7
40.298,-80.078,1,1
40.313,-79.811,1,1
40.318,-79.855,1,1
40.303,-79.983,3,3
40.621,-80.077,23,1
40.44,-80.023,9,9
40.283,-80.182,5,4
40.43,-79.865,1,1
40.453,-79.947,51,38
40.591,-80.048,10,1
40.341,-79.843,6,2
40.557,-79.848,6,6
40.44,-79.807,1,1
40.434,-80.135,3,3
40.531,-80.046,1,1
40.332,-80.119,2,2
40.47,-79.983,11,7
40.57,-79.94,2,1
40.453,-79.983,22,20
40.385,-80.146,1,1
40.517,-80.026,6,3
40.545,-79.984,1,1
40.444,-80.01,21,17
40.395,-80.09,9,3
40.423,-80.082,1,1
40.286,-80.064,3,3
40.39,-79.932,1,1
40.367,-80.05,1,1
40.423,-80.048,1,1
40.382,-79.957,20,11
40.345,-80.115,127,8
40.472,-80.033,940,7
40.47,-79.943,1,1
40.366,-79.818,1,1
40.435,-79.914,51,6
40.46,-80.172,4,4
40.499,-80.011,3,2
40.389,-80.066,4,2
40.28,-80.169,1,1
40.418,-80.023,3,3
40.5,-80.073,66,8
40.427,-79.808,1,1
40.393,-79.903,6,6
40.389,-80.113,10,2
40.49,-79.816,1,1
40.254,-79.968,1,1
40.355,-79.976,62,33
40.332,-79.993,1,1
40.313,-80.09,20,15
40.333,-79.846,56,8
40.468,-80.032,5,3
40.458,-80.176,5,3
40.407,-79.875,41,15
40.45,-79.917,2,2
40.582,-80.036,8,2
40.602,-80.049,4,2
40.604,-80.006,1,1
40.305,-79.825,2,2
40.268,-79.969,1,1
40.533,-79.956,639,10
40.491,-80.13,1,1
40.423,-79.85,2,2
40.485,-79.931,1,1
40.47,-79.847,4,2
40.517,-80.092,125,2
40.461,-79.978,15,7
40.36,-79.931,1,1
40.533,-79.869,1,1
40.598,-79.92,6,6
40.514,-80.113,4,3
40.463,-79.892,1,1
40.539,-79.984,4,3
40.37,-80.136,4,1
40.415,-79.908,4,4
40.553,-79.806,6,2
40.295,-80.099,2,2
40.372,-80.15,90,4
40.605,-79.975,3,2
40.543,-79.836,2,2
40.603,-80.188,1,1
40.27,-80.11,1348,4
40.453,-79.821,1,1
40.515,-80.037,18,2
40.475,-80.074,14,2
40.407,-80.041,3,3
40.335,-80.007,2,2
40.36,-80.078,4,4
40.624,-80.067,1,1
40.256,-79.972,1,1
40.393,-79.876,1,1
40.638,-80.034,1,1
40.452,-80.011,80,37
40.541,-80.104,2,2
40.374,-80.109,1,1
40.413,-79.919,2,1
40.614,-80.082,2,1
40.466,-80.115,2,2
40.361,-80.114,141,16
40.269,-80.119,4,4
40.472,-79.939,5,1
40.597,-79.995,1,1
40.526,-79.802,3,1
40.577,-80.127,1,1
40.291,-80.109,22,17
40.454,-79.846,1,1
40.285,-80.098,1,1
40.582,-79.996,13,4
40.558,-79.818,2,1
40.342,-80.027,8,7
40.628,-80.066,1,1
40.415,-79.966,34,3
40.304,-79.881,2,2
40.353,-79.957,1,1
40.428,-80.184,1,1
40.309,-80.179,1,1
40.476,-79.956,9,6
40.494,-79.879,173,7
40.318,-79.949,4,3
40.429,-79.875,35,16
40.408,-79.939,140,13
40.363,-80.035,7,5
40.619,-80.072,15,2
40.27,-80.136,4,3
40.417,-80.081,3,3
40.472,-80.016,2,2
40.568,-79.934,1,1
40.543,-79.825,6,5
40.541,-79.877,3,3
40.421,-79.959,34,21
40.528,-80.172,1,1
40.453,-79.818,29,3
40.46,-79.989,20,2
40.481,-80.115,3,2
40.6,-79.837,1,1
40.626,-79.993,1,1
40.282,-79.998,5,2
40.453,-79.974,5,5
40.337,-80.14,1,1
40.558,-79.958,1,1
40.589,-80.098,6,6
40.423,-79.956,4,4
40.582,-80.197,14,1
40.459,-79.92,90,51
40.51,-79.977,2,2
40.574,-80.112,11,2
40.408,-80.07,1,1
40.286,-80.045,1,1
40.402,-79.911,12,5
40.294,-79.818,16,3
40.373,-79.982,61,29
40.333,-79.904,8,3
40.62,-80.096,13,12
40.382,-80.08,1,1
40.524,-80.131,6,6
40.361,-80.115,82,9
40.442,-79.824,12,12
40.346,-79.827,87,18
40.445,-80.044,1,1
40.368,-79.838,4,1
40.3,-79.958,41,4
40.284,-80.0,4,4
40.245,-80.02,1,1
40.434,-79.947,6,6
40.406,-79.997,3,2
40.429,-80.018,2,1
40.319,-79.939,1,1
40.344,-79.849,50,16
40.359,-79.837,5,3
40.613,-80.068,1,1
40.424,-80.013,233,4
40.332,-80.069,11,10
40.388,-80.007,22,12
40.518,-79.846,378,5
40.248,-80.149,1,1
40.504,-80.13,1,1
40.434,-79.81,392,6
40.265,-80.172,8,7
40.455,-79.882,2,2
40.416,-80.103,12,12
40.464,-79.808,3,3
40.317,-80.195,1,1
40.251,-80.085,7,3
40.372,-79.995,6,5
40.569,-80.016,15,7
40.355,-79.829,11,3
40.56,-80.079,1,1
40.341,-80.065,41,23
40.468,-80.018,3,2
40.42,-79.867,11,2
40.349,-79.851,2,2
40.272,-80.169,1,1
40.393,-80.094,129,2
40.396,-80.06,2,2
40.416,-80.096,1,1
40.423,-79.946,18,6
40.628,-79.927,1,1
40.378,-80.111,65,5
40.41,-79.855,4,2
40.607,-79.942,6,6
40.372,-79.847,7,3
40.345,-79.885,38,9
40.505,-80.021,5,5
40.321,-79.904,1,1
40.267,-79.84,2,2
40.276,-79.882,26,7
40.573,-79.844,3,2
40.569,-79.99,1,1
40.519,-80.004,100,55
40.367,-80.036,3,3
40.421,-79.934,38,3
40.593,-80.038,5,1
40.628,-80.077,1,1
40.474,-79.807,1,1
40.451,-80.03,2,1
40.582,-80.059,1,1
40.518,-79.972,6,5
40.446,-80.152,4,4
40.626,-79.846,1,1
40.452,-80.146,1,1
40.457,-79.913,5,4
40.278,-80.08,1,1
40.499,-79.879,1,1
40.518,-79.983,2,2
40.271,-79.837,1,1
40.453,-80.167,27,23
40.569,-79.856,12,11
40.369,-79.916,5,4
40.433,-80.142,27,27
40.503,-80.034,5,3
40.367,-80.179,1,1
40.253,-79.978,1,1
40.491,-79.963,1,1
40.588,-79.946,3,2
40.325,-80.01,2,2
40.409,-80.105,4,2
40.542,-79.843,1,1
40.544,-79.903,1,1
40.482,-80.111,1,1
40.479,-79.808,1,1
40.271,-80.167,19,2
40.569,-79.997,2,2
40.489,-79.898,17,4
40.333,-80.031,20,12
40.342,-79.839,147,4
40.433,-79.978,15,12
40.269,-80.093,108,1
40.546,-79.877,5,3
40.254,-80.173,1,1
40.283,-79.876,1,1
40.493,-79.938,9,4
40.287,-80.131,2,2
40.289,-80.135,1,1
40.512,-79.84,17,2
40.487,-79.916,6,6
40.622,-80.022,136,3
40.543,-79.804,2,2
40.444,-79.919,185,16
40.459,-79.87,19,9
40.466,-79.9,1,1
40.476,-79.972,1,1
40.505,-79.883,3,3
40.335,-79.891,91,11
40.337,-79.81,12,9
40.411,-80.194,1,1
40.401,-79.912,13,4
40.276,-79.874,5,1
40.518,-79.851,5,4
40.419,-80.009,8,8
40.442,-79.862,21,2
40.436,-79.82,8,2
40.243,-80.065,1,1
40.457,-79.969,85,7
40.43,-79.842,3,2
40.46,-80.194,4,3
40.468,-80.138,4,4
40.339,-79.838,1,1
40.322,-79.833,10,6
40.539,-80.058,1,1
40.452,-79.832,2,2
40.494,-80.056,34,8
40.399,-79.821,438,12
40.365,-79.819,1,1
40.556,-80.033,17,6
40.461,-80.159,4,2
40.263,-80.163,18,12
40.347,-80.132,2,2
40.278,-79.946,3,3
40.28,-80.002,4,3
40.272,-80.176,1,1
40.596,-80.024,1,1
40.364,-80.08,185,6
40.422,-80.107,5,5
40.478,-80.192,2,2
40.537,-79.911,67,1
40.608,-80.044,1,1
40.262,-80.195,17,2
40.402,-79.972,2,2
40.529,-79.96,1,1
40.268,-79.85,2,2
40.517,-80.169,2,2
40.414,-80.074,494,12
40.469,-80.072,7,5
40.3,-80.144,2,1
40.453,-80.144,104,6
40.283,-80.107,1,1
40.315,-79.904,4,1
40.421,-79.947,2,2
40.404,-80.022,4,3
40.267,-79.855,65,6
40.593,-79.842,2,2
40.634,-79.992,1,1
40.371,-80.068,6,3
40.368,-80.091,5,2
40.451,-80.023,16,14
40.605,-79.997,1,1
40.553,-80.084,124,2
40.547,-80.081,25,5
40.409,-79.904,42,28
40.31,-79.849,8,1
40.366,-79.925,95,2
40.42,-79.877,3,2
40.628,-80.09,1,1
40.333,-80.019,544,3
40.425,-79.972,8,8
40.28,-80.104,3,3
40.424,-79.857,17,11
40.569,-79.999,1,1
40.441,-79.998,1096,283
40.306,-80.162,1,1
40.308,-80.005,14,8
40.41,-80.141,10,3
40.374,-79.911,1,1
40.325,-80.066,29,13
40.269,-79.896,1,1
40.545,-80.099,1,1
40.38,-80.081,179,2
40.594,-80.004,7,4
40.427,-79.961,17,10
40.451,-80.075,32,5
40.543,-79.826,1,1
40.33,-79.991,30,3
40.515,-80.011,3,3
40.416,-79.938,4,4
40.513,-80.041,34,8
40.48,-79.926,2,2
40.546,-80.011,21,17
40.505,-79.837,4,4
40.358,-79.968,1,1
40.399,-79.911,137,2
40.621,-79.978,2,2
40.333,-80.009,3,3
40.434,-79.915,7,3
40.616,-79.832,2,1
40.442,-80.137,21,6
40.548,-79.963,3,3
40.611,-80.017,20,3
40.274,-79.913,28,3
40.34,-79.985,2,2
40.288,-79.918,1,1
40.608,-80.186,3,1
40.563,-79.982,1,1
40.274,-79.841,2,2
40.632,-80.053,10,6
40.505,-79.881,1,1
40.305,-80.052,4,4
40.484,-80.006,1,1
40.631,-79.831,2,1
40.474,-79.822,14,8
40.545,-79.828,3,3
40.476,-80.069,5,4
40.429,-79.897,41,6
40.385,-80.069,10,2
40.247,-79.878,2,1
40.409,-79.886,1,1
40.54,-79.825,7,3
40.64,-79.935,1,1
40.55,-80.196,4,3
40.393,-79.886,14,4
40.428,-79.977,812,95
40.493,-80.139,80,1
40.315,-79.946,16,9
40.506,-80.057,506,44
40.452,-79.887,8,6
40.384,-79.892,2,2
40.387,-80.0,14,7
40.391,-80.151,1,1
40.479,-79.944,66,8
40.531,-79.935,1,1
40.424,-80.089,1,1
40.386,-79.916,1,1
40.293,-79.926,2,1
40.282,-79.995,2,1
40.277,-80.195,1,1
40.432,-79.938,23,8
40.368,-79.872,105,29
40.316,-79.943,14,13
40.548,-80.013,566,18
40.541,-79.978,1,1
40.416,-80.074,20,3
40.324,-80.132,4,3
40.364,-79.856,5,3
40.301,-80.029,1,1
40.352,-79.95,1,1
40.412,-79.809,1,1
40.575,-80.118,5,5
40.46,-79.905,1162,5
40.408,-80.078,4,4
40.467,-79.838,7,7
40.512,-80.072,3,1
40.345,-80.074,879,4
40.301,-80.053,7,3
40.392,-79.844,1,1
40.415,-80.189,5,1
40.553,-79.986,3,2
40.544,-79.976,2,2
40.294,-79.816,1,1
40.443,-79.925,32,6
40.445,-79.849,11,11
40.579,-80.076,1,1
40.358,-80.001,216,86
40.443,-79.808,9,7
40.467,-79.979,7,5
40.259,-79.923,11,1
40.426,-80.126,29,22
40.641,-79.852,2,1
40.356,-80.124,1,1
40.401,-80.181,66,3
40.532,-80.071,2,2
40.503,-79.818,1,1
40.424,-80.095,1,1
40.589,-79.977,1,1
40.461,-80.007,237,9
40.368,-79.861,3,3
40.301,-80.045,1,1
40.429,-80.091,2,1
40.388,-80.053,16,10
40.55,-80.05,6,3
40.331,-79.964,122,3
40.548,-79.812,1,1
40.352,-80.008,69,3
40.46,-79.872,18,4
40.337,-79.817,20,2
40.424,-80.054,4,3
40.317,-79.809,3,1
40.381,-79.893,12,3
40.405,-80.089,18,8
40.46,-79.838,2,2
40.511,-79.981,8,1
40.274,-80.147,5,5
40.331,-79.815,3,3
40.618,-80.059,1,1
40.258,-80.182,2,2
40.367,-79.982,68,46
40.467,-80.01,16,11
40.478,-80.065,2,2
40.449,-80.047,8,2
40.471,-80.056,1,1
40.382,-80.048,26,11
40.478,-80.059,23,8
40.565,-80.186,1,1
40.502,-79.985,18,6
40.613,-79.975,1,1
40.453,-79.864,2,1
40.428,-79.872,2,1
40.403,-79.914,2,2
40.42,-80.06,10,5
40.468,-79.82,10,4
40.542,-80.181,13,7
40.348,-79.841,8,3
40.378,-80.17,54,6
40.368,-80.12,4,2
40.425,-80.105,7,7
40.465,-80.034,8,8
40.45,-80.196,2,1
40.551,-80.198,3,2
40.331,-80.088,1,1
40.393,-80.061,17,7
40.342,-79.801,3,3
40.364,-80.113,34,10
40.324,-79.839,9,9
40.595,-79.996,1,1
40.489,-80.036,5,3
40.597,-80.117,89,1
40.48,-80.076,8,5
40.342,-79.895,3,2
40.457,-80.149,103,1
40.597,-80.047,7,4
40.601,-80.03,12,1
40.4,-79.992,2,1
40.511,-79.828,2,2
40.485,-79.959,1,1
40.254,-80.16,8,5
40.616,-80.119,1,1
40.457,-79.846,30,4
40.55,-80.023,104,18
40.392,-79.915,61,4
40.37,-80.084,4,4
40.293,-79.956,5,1
40.492,-79.96,8,3
40.317,-79.83,30,5
40.458,-79.993,4,2
40.593,-80.025,2,2
40.357,-80.023,1,1
40.407,-80.054,5,2
40.468,-80.015,1,1
40.328,-79.924,16,9
40.429,-79.956,55,49
40.438,-79.817,1,1
40.62,-79.926,1,1
40.466,-79.839,34,9
40.322,-79.904,1,1
40.496,-79.804,4,1
40.406,-79.954,8,7
40.362,-79.827,8,5
40.539,-80.056,2,2
40.436,-79.917,4,3
40.464,-79.905,1,1
40.297,-80.181,2,1
